ID,Content
23,期貨走勢台指期週二上漲 8 點至 10340 點。價差方面，台指期轉為正價差 27.69 點，電子期正價差擴至 1.43 點，金融期轉為正價差 2.62 點。現貨部分，三大法人賣超 39.27 億元；而在台指期淨部位方面，三大法人淨多單減少 1231 口至 9493 口，其中外資多單減碼且空單加碼，淨多單減少 1424 口至 42744 口；十大交易人中的特定法人全月份台指期淨多單增加 827 口至 11164 口。選擇權分析選擇權從成交量來觀察，買權集中在 10500 點，賣權集中在 10200 點。選擇權未平倉量部分，買權未平倉最大量集中在 10700 點，賣權未平倉最大量集中在 10300 點。全月份未平倉量 put/call ratio 值維持 1.07，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 13.23% 升至 13.59%，賣權平均隱含波動率由 16.08% 升至 16.14%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)選擇權從成交量來觀察，買權集中在 10500 點，賣權集中在 10200 點。選擇權未平倉量部分，買權未平倉最大量集中在 10700 點，賣權未平倉最大量集中在 10300 點。全月份未平倉量 put/call ratio 值維持 1.07，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 13.23% 升至 13.59%，賣權平均隱含波動率由 16.08% 升至 16.14%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
24,外資現貨買超 21 億，期貨淨多單略減至 43124 口。自營商選擇權淨部位，增加賣出買權與買進賣權的部位。八月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為一萬九千餘口，買權賣權 OI 皆無明顯表態。週選方面，賣權 OI 總量略大於買權，目前下檔依舊有撐。外資現貨買超 21 億，期貨淨多單略減至 43124 口。自營商選擇權淨部位，增加賣出買權與買進賣權的部位。八月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為一萬九千餘口，買權賣權 OI 皆無明顯表態。週選方面，賣權 OI 總量略大於買權，目前下檔依舊有撐。
25,外資現貨買超 51 億，期貨淨多單續增至 67126 口。自營商選擇權淨部位，今日續以買買權和賣賣權作布局。四月選擇權籌碼呈現偏多格局，賣權 OI 大於買權 OI 之差距為十五萬一千餘口，買權 OI 不增反減。週選方面，賣權 OI 在 10800 履約價明顯大增，目前多方下檔呈現支撐。外資現貨買超 51 億，期貨淨多單續增至 67126 口。自營商選擇權淨部位，今日續以買買權和賣賣權作布局。四月選擇權籌碼呈現偏多格局，賣權 OI 大於買權 OI 之差距為十五萬一千餘口，買權 OI 不增反減。週選方面，賣權 OI 在 10800 履約價明顯大增，目前多方下檔呈現支撐。綜合以上，外資期現貨同步作多，自營商選擇權中性偏多，月、週選偏多態勢，整體籌碼面偏多不變。技術面台股各均線持續多頭翻揚，目前待上檔整理區賣壓續作沉澱後，台股將再往上突破新高位置。
26,"美股昨晚漲多震盪收小紅小黑, 台股面臨四天連假再加上今天週選擇權結算不排除在 10650-10725 結算, 強勢 10700-10725 上下, 弱勢則回測 10625-10650!"
27,期貨走勢台指期週四下跌 6 點至 10079 點。價差方面，台指期逆價差擴至 - 10.01 點，電子期正價差縮至 0.09 點，金融期轉為正價差 1.43 點。現貨部分，三大法人買超 14.77 億元；而在台指期淨部位方面，三大法人淨多單增加 2378 口至 31875 口，其中外資多單加碼且空單減碼，淨多單增加 3668 口至 56449 口；十大交易人中的特定法人全月份台指期淨多單增加 5448 口至 28741 口。選擇權分析全月份未平倉量 put/call ratio 值由 1.34 降至 1.31，雖然小幅下降，但仍維持中性偏多架構，VIX 指數下降 0.21 至 14.24。外資選擇權買賣權部位都呈現小幅增加，不過自營商賣權多賣了 1.1 萬口，買權多買了 1.2 萬口，因此三大法人的選擇權部位顯示對後續走勢並不悲觀。選擇權部位整體來看顯示維持中性偏多格局。   (永豐期貨研調)全月份未平倉量 put/call ratio 值由 1.34 降至 1.31，雖然小幅下降，但仍維持中性偏多架構，VIX 指數下降 0.21 至 14.24。外資選擇權買賣權部位都呈現小幅增加，不過自營商賣權多賣了 1.1 萬口，買權多買了 1.2 萬口，因此三大法人的選擇權部位顯示對後續走勢並不悲觀。選擇權部位整體來看顯示維持中性偏多格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
28,美國眾議院議長佩洛西稱，眾議院週四 (9 日) 將就一項決議案進行表決，旨在限制總統川普對伊朗動武的選擇權，她補充說，民主黨對於政府上周空襲炸死伊朗高級將領蘇雷曼尼的理由不滿意。
29,根據特斯拉提交給美國證券交易委員會 (SEC) 的文件披露的馬斯克薪酬計劃中的績效獎勵協議，如果特斯拉的市值達到某些里程碑，比如說從 1000 億美元開始，馬斯克就可以獲得購買普通股的選擇權。如果實現第一個里程碑，在某些條件下，他將被授予以每股 350.02 美元的行使價買進約 170 萬股特斯拉普通股的選擇權。
30,期貨走勢台指期週五下跌 15 點至 10308 點。價差方面，台指期轉為逆價差 - 14.92 點，電子期逆價差擴至 - 1.02 點，金融期正價差縮至 1.5 點。現貨部分，三大法人買超 3.55 億元；而在台指期淨部位方面，三大法人淨多單減少 4072 口至 32068 口，其中外資多單減碼且空單加碼，淨多單減少 5719 口至 60075 口；十大交易人中的特定法人全月份台指期淨多單減少 4945 口至 29549 口。美股昨日受到歐美經濟數據雙雙傳出壞消息影響，美股高檔震盪拉回，亞股普遍開低走低，帶動台指期開低後與現貨拉大逆價差空間，連帶現貨早盤隨著亞股跌勢一度跌破 10300 點，但亞股盤中受到中美將簽定貿易相關協議消息帶動跌點收斂，加上盤中電子股在強勢族群帶動下緩步收斂跌幅，IC 設計族群在聯發科盤中創高帶動下多檔漲停，加上股王大立光續強創下波段新高連帶二線光學鏡頭類股持續吸引人氣，加上陸股下午盤開盤後直線拉升帶量創下波段新高，連帶台股收盤也出現買盤拉抬由黑翻紅。終場加權指數上漲 3.39 點或 0.033%，收在 10322.92 點，成交量能 1168.12 億，較前一日縮減 81.87 億。技術面來看，周五日 K 連五紅並續創波段新高，日 KD 指標來到 2018 年 7 月新高，短線雖有過熱疑慮但並未出現背離，加上下檔均線持續多頭排列墊高支撐，但指數短線漲幅已高，雖有更高價格機會但仍不建議過度追高。選擇權分析選擇權從成交量來觀察，買權集中在 10400 點，賣權集中在 10100 點。選擇權未平倉量部分，買權未平倉最大量集中在 10400 點，賣權未平倉最大量集中在 10000 點。全月份未平倉量 put/call ratio 值由 1.52 降至 1.43，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.3% 降至 10.9%，賣權平均隱含波動率由 14.67% 降至 14.36%，買賣權皆降。選擇權部位整體來看顯示為中性偏多格局。   (永豐期貨研調)選擇權從成交量來觀察，買權集中在 10400 點，賣權集中在 10100 點。選擇權未平倉量部分，買權未平倉最大量集中在 10400 點，賣權未平倉最大量集中在 10000 點。全月份未平倉量 put/call ratio 值由 1.52 降至 1.43，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.3% 降至 10.9%，賣權平均隱含波動率由 14.67% 降至 14.36%，買賣權皆降。選擇權部位整體來看顯示為中性偏多格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
31,期貨走勢台指期週一下跌 176 點至 10437 點。價差方面，台指期逆價差擴至 - 42.48 點，電子期逆價差擴至 - 1.33 點，金融期逆價差擴至 - 4.75 點。現貨部分，三大法人賣超 62.76 億元；而在台指期淨部位方面，三大法人淨多單減少 5631 口至 23689 口，其中外資多單減碼超過空單減碼，淨多單減少 1803 口至 57418 口；十大交易人中的特定法人全月份台指期淨多單減少 552 口至 24850 口。選擇權分析週選擇權 OI 最大量支撐壓力區由 10550~10700 下移至 10400~10550。全月份未平倉量 put/call ratio 值由 1.39 降至 1.11，而外資在選擇權部位也轉為 Buy Put 的淨部位。選擇權籌碼面顯示行情已轉為中性架構。   (永豐期貨研調)週選擇權 OI 最大量支撐壓力區由 10550~10700 下移至 10400~10550。全月份未平倉量 put/call ratio 值由 1.39 降至 1.11，而外資在選擇權部位也轉為 Buy Put 的淨部位。選擇權籌碼面顯示行情已轉為中性架構。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
32,"期貨走勢台指期週二下跌 83 點至 10539 點。價差方面，台指期逆價差擴至 - 167.72 點，電子期逆價差縮至 - 5.75 點，金融期逆價差擴至 - 25.43 點。現貨部分，三大法人賣超 21.97 億元；而在台指期淨部位方面，三大法人淨多單減少 1678 口至 10015 口，其中外資多單減碼超過空單減碼，淨多單減少 3 口至 49383 口；十大交易人中的特定法人全月份台指期淨多單減少 2318 口至 3144 口。昨日美股開高走低，由於美伊政治緊張升溫，加上市場等待周末 G20 川習會，觀望氣氛濃厚壓抑股市呈狹幅弱勢震盪，終場四大指數漲跌互見。台指期早盤受到美股收黑帶動小幅開低，現貨開盤後受美股電子盤小漲帶動一度翻紅，但隨著陸股開盤後迅速走跌一度失守 3000 點大關，台股賣壓湧現導致盤中跌點不斷擴大，加上半導體晶圓廠 IQE 下調財測衝擊台積電填息行情，台積電盤中一度跌至 237 元反出現貼息走勢，加上台塑化台達電等權重股跌幅均超過 1%，終場加權指數以 10,706.72 點作收，下跌 72.73 點，成交量 996.3 億元。技術面來看，周二指數日 K 中黑吞噬周一紅 K 且跌破 5 日線支撐，日 KD 指標高檔死亡交叉向下，所幸近期量能呈現下跌量縮，指數短線轉為區間震盪架構，建議短線可在前波高點與月線間來回操作並嚴設停損。選擇權分析週選擇權 OI 最大量支撐壓力區維持在 10650~10800 點。全月份未平倉量 put/call ratio 值由 1.14 降至 1.01。VIX 指數持續小幅升高至 14.66。而外資與自營今天單日的選擇權操作都較傾向買 Call 賣 Put。綜合以上，選擇權籌碼面較偏中性，明日週結算行情較不利多方上攻。  (永豐期貨研調)週選擇權 OI 最大量支撐壓力區維持在 10650~10800 點。全月份未平倉量 put/call ratio 值由 1.14 降至 1.01。VIX 指數持續小幅升高至 14.66。而外資與自營今天單日的選擇權操作都較傾向買 Call 賣 Put。綜合以上，選擇權籌碼面較偏中性，明日週結算行情較不利多方上攻。  (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。"
33,陳喬泓說，成長股相較於權證、期貨或選擇權商品，風險易於控制，獲利又比單純的存股高，是資金不多的投資人很好的獲利方式。這套複雜的選股法則，現在也被優分析量身打造，投資人可以直接從台股 1700 檔個股中，挑出成長潛力股。陳喬泓說，成長股相較於權證、期貨或選擇權商品，風險易於控制，獲利又比單純的存股高，是資金不多的投資人很好的獲利方式。這套複雜的選股法則，現在也被優分析量身打造，投資人可以直接從台股 1700 檔個股中，挑出成長潛力股。
