ID,Content
39,受到美中貿易進展樂觀影響，國際股市春風滿面，台股亦連四天上漲，登上今年最高價，日 MACD 柱狀體正值增加，惟清明長假來臨，日量減逾 14%。籌碼方面，三大法人僅投信賣超，其中外資現貨買超，期貨部位則出現淨多單減少情形。考量目前技術、籌碼面偏樂觀，在美中貿易談判樂觀下，台股有機會續揚。清明節後，需觀察上市櫃公司 3 月營收、中美貿易談判及國際股市走勢。
40,瑞普萊坊總經理劉美華今 (23) 日表示，為確保有效管理辦公室空間租用成本，企業紛紛改以「以買代租」策略，甚至揮軍地上權、預售屋市場，用長租、期貨產品，不但能避險，更能進一步厚植資產潛力。而第一太平戴維斯總經理黃瑞楠則指出，商辦市場需求火熱狀況，2-3 年內不會退燒，市場的強勁需求，等於是需求方將原應在現貨市場的交易，轉移至開發階段的未來商辦市場，交易型態宛如期貨，瞄準 2-3 年後才能完成的辦公空間開發案，約 3000-5000 坪的空間需求。
41,外資現貨賣超 46 億，期貨淨多單略減至 40511 口。自營商選擇權淨部位，目前以賣買權為主要布局。八月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬五千餘口，買權 OI 增量不足。週選方面，買權賣權皆在其最大 OI 履約價附近作增量，目前多空持續拉鋸。外資現貨賣超 46 億，期貨淨多單略減至 40511 口。自營商選擇權淨部位，目前以賣買權為主要布局。八月選擇權籌碼呈現中性格局，賣權 OI 大於買權 OI 之差距為二萬五千餘口，買權 OI 增量不足。週選方面，買權賣權皆在其最大 OI 履約價附近作增量，目前多空持續拉鋸。
42,1) 上日港股市況總結 ：儘管上證造好並重上 2900 點，恆指週二仍然反覆偏軟，最終以 27657 點收市，下跌 130 點。成交金額按日下跌約 10% 至 950 億。港股通南下總成交額 90 億，按日下跌約 19%，流向仍是淨流入，金額卻大幅上升至約 30 億。滬深股通北上仍是淨流出，金額回升至人民幣約 37 億。藍籌 19 升 31 跌。板塊方面，華為及 5G 相關股、內銀、內險、房地產信託基金、稀土及部分資源股表現較好。做空方面，佔大市成交維持在 16.0%。牛熊證街貨最新比例為 59:41，現價上下各 1000 點區間的牛熊平例則是 68:32，重貨區方面，熊證仍在 28450-28499，牛證也不變在 27400-27449。恆指期貨夜市收報 27573 點，上升 20 點，低水 84 點。港股 ADR 下跌 5 點，相等於恆指 27652 點。
43,外資現貨賣超 27.3 億，期貨淨多單增加至 43270 口。自營商選擇權淨部位，目前仍以賣賣權為主要布局，且其期貨避險部位幾乎快平掉了。十二月選擇權籌碼呈現中性偏多格局，賣權 OI 大於買權 OI 之差距為五萬餘口，今天遇到壓力被壓回，不過買權 OI 增量不多。週選方面，買權 OI 增量較積極。外資現貨賣超 27.3 億，期貨淨多單增加至 43270 口。自營商選擇權淨部位，目前仍以賣賣權為主要布局，且其期貨避險部位幾乎快平掉了。十二月選擇權籌碼呈現中性偏多格局，賣權 OI 大於買權 OI 之差距為五萬餘口，今天遇到壓力被壓回，不過買權 OI 增量不多。週選方面，買權 OI 增量較積極。綜合以上，外資期現貨同步作空，稍稍了結多單部位，自營商選擇權中性偏多，且其避險的期貨空單部位幾乎快平掉了，整體籌碼仍中性偏多格局。大家都在等待中美協議，可能暫時不會有明顯的方向走勢。綜合以上，外資期現貨同步作空，稍稍了結多單部位，自營商選擇權中性偏多，且其避險的期貨空單部位幾乎快平掉了，整體籌碼仍中性偏多格局。大家都在等待中美協議，可能暫時不會有明顯的方向走勢。
44,期貨走勢台指期週四下跌 91 點至 10489 點。價差方面，台指期正價差縮至 14.39 點，電子期正價差縮至 0.03 點，金融期正價差縮至 3.52 點。現貨部分，三大法人賣超 149.43 億元；而在台指期淨部位方面，三大法人淨多單減少 907 口至 15375 口，其中外資多單加碼且空單減碼，淨多單增加 2022 口至 49172 口；十大交易人中的特定法人全月份台指期淨多單增加 2693 口至 19192 口。選擇權分析選擇權未平倉量部分，買權未平倉最大量集中在 11100 點，賣權未平倉最大量集中在 10500 點。全月份未平倉量 put/call ratio 值由 1.34 降至 1.26。VIX 指數小幅回升 0.26 至 16.31，不過外資今日現貨賣超但選擇權呈現買 CALL 賣 PUT，整體選擇權部位顯示中性偏多架構略為降溫，但不建議過度看空。   (永豐期貨研調)選擇權未平倉量部分，買權未平倉最大量集中在 11100 點，賣權未平倉最大量集中在 10500 點。全月份未平倉量 put/call ratio 值由 1.34 降至 1.26。VIX 指數小幅回升 0.26 至 16.31，不過外資今日現貨賣超但選擇權呈現買 CALL 賣 PUT，整體選擇權部位顯示中性偏多架構略為降溫，但不建議過度看空。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
45,富邦 VIX ETF(00677U-TW) 近期在台股盤中溢價幅度都超過 30%，代表次級市場價格大幅高於該 ETF 的真實價值，富邦 VIX ETF 經理人楊邦珩提醒，有買進計劃的投資人，除需留意淨值持續因為 VIX 期貨正價差所隱含的下檔風險外，因應目前市價溢價幅度偏高的情形，也需留意大幅買貴的風險外。2016 年底富邦 VIX 掛牌以來，富邦投信即不斷教育投資人，因 VIX 指數無法複製交易的特性，全球波動率相關 ETF，皆是追蹤以 VIX 期貨為指數成份的 VIX 期貨指數，舉例來說，富邦 VIX 追蹤的是標普 500 波動率短期期貨 ER 指數，而 VIX 期貨因多數時間存在大幅度正價差，所謂正價差，代表期貨價格高於 VIX 現貨價格，因此，持有 VIX 期貨多頭部位的 VIX 期貨 ETF，將因正價差收斂，導致淨值長期呈現明顯下跌趨勢，因此僅適合在預期波動大幅上升時期，做為短線的避險交易工具，極度不適合長期持有或逢低攤平的操作策略。楊邦珩進一步指出，因 VIX 期貨正價差侵蝕指數報酬的特性，追蹤的標的指數長期必為下降趨勢，5 元將不是富邦 VIX 長期的相對低點，掛牌以來走勢有 5 元是中期低點的慣性，純為近一年多來市場狀況造成的巧合。今年富邦投信於全台舉辦超過 10 場 VIX ETF 投資講座，即不斷提醒投資人，並不適合以 ETF 掛牌以來技術線圖做為買賣點的判斷，還是應以美國市場貨幣政策、美中貿易戰的發展以及經濟基本面等因素為主，並持續提醒，波動率期貨 ETF 只有在預期 VIX 指數在短線有顯著上漲的可能，以及 VIX 期貨正價差幅度縮小時，才是較適合的買進時點。在美中貿易戰方面，VIX 指數在今年 5、8 月都曾因貿易戰發展出現波動，但值得關注的是，兩次的高點都遠低於去年 12 月創造的高點。整體而言，美國經濟成長雖放緩，但仍表現出相當的韌性；楊邦珩提醒，美中貿易對市場避險情緒的衝擊程度隨時間拉長逐漸鈍化，加上目前 VIX 期貨非商業性投資人維持高空單水位，在沒有新的利空因子出現前，不建議對上檔空間有過高的期待。
46,外資現貨買超 28 億，期貨淨多單縮減至 59221 口。自營商選擇權淨部位，目前以賣賣權為主要布局。四月選擇權籌碼呈現偏多格局，賣權 OI 大於買權 OI 之差距為四萬七千餘口，買權賣權 OI 增量皆無表態。週選方面，買權 OI 增量呈現大於賣權，目前多空出現拉鋸。外資現貨買超 28 億，期貨淨多單縮減至 59221 口。自營商選擇權淨部位，目前以賣賣權為主要布局。四月選擇權籌碼呈現偏多格局，賣權 OI 大於買權 OI 之差距為四萬七千餘口，買權賣權 OI 增量皆無表態。週選方面，買權 OI 增量呈現大於賣權，目前多空出現拉鋸。綜合以上，外資期現貨中性布局，自營商選擇權中性格局，月、週選中性偏多態勢，整體籌碼面中性偏多格局。技術面台股今日出現上下洗刷，多空開始呈現拉鋸，短線待賣壓續作沉澱後，台股將再突破向上走高。
47,(1) 基金可能因應申贖或維持所需曝險比例等因素而需每日進行基金曝險調整，故基金淨值將受到每日所交易之有價證券或期貨成交價格、交易費用、基金其他必要之費用 (如：經理費、保管費、上櫃費等)、投資組合成分價格波動或基金整體曝險比例等因素的影響而使基金報酬與投資目標產生偏離。(2) 基金投資組合與標的指數相關性將受到基金持有之有價證券或期貨與標的指數之相關性等因素影響。此外，基金投資組合中持有的期貨部位，因期貨的價格發現功能使其對市場信息、多空走勢之價格反應可能不同於債券，因此當市場出現特定信息時，基金淨值將同時承受期貨及債券對市場信息反應不一所產生的價格波動影響，可能使基金報酬將與投資目標產生偏離。(3) 基金以新臺幣計價，而基金所投資的有價證券或期貨標的可能為新臺幣以外之計價貨幣，由於各子基金暫不從事匯率避險，因此各子基金承受相關匯率波動風險可能使基金報酬與投資目標產生偏離。各子基金於上櫃日後將依證券櫃檯買賣中心所規定於臺灣證券交易時間內提供盤中估計淨值供投資人參考。基金淨值以新臺幣計價而基金主要投資標的為外幣計價之債券或期貨，因此匯率波動會影響基金淨值之計算，而計算盤中估計淨值所使用的盤中即時匯率，因評價時點及資訊來源不同，與實際基金淨值計算之匯率或有差異，因此計算盤中估計淨值與實際基金淨值計算之基金投組或有差異，投資人應注意盤中估計淨值與實際淨值可能有誤差值之風險，經理公司於臺灣證券交易時間內提供的盤中估計淨值僅供投資人參考，實際淨值應以本公司最終公告之每日淨值為準。
48,群益期貨自媒體官網：https://media.capitalfutures.com.tw/index
49,美國商務部長羅斯 (Wilbur Ross) 表示，將延長華為 90 天的臨時許可證，受此消息激勵，道瓊指數期貨上揚逾 300 點。
50,期貨走勢台指期週一上漲 18 點至 9986 點。價差方面，台指期逆價差擴至 - 27.33 點，電子期轉為逆價差 - 0.55 點，金融期逆價差擴至 - 1.98 點。現貨部分，三大法人買超 59.5 億元；而在台指期淨部位方面，三大法人淨多單減少 1508 口至 31124 口，其中外資多單減碼且空單加碼，淨多單減少 2126 口至 58986 口；十大交易人中的特定法人全月份台指期淨多單減少 251 口至 31159 口。選擇權分析選擇權從成交量來觀察，買權集中在 10200 點，賣權集中在 9900 點。選擇權未平倉量部分，買權未平倉最大量集中在 10200 點，賣權未平倉最大量集中在 9900 點。全月份未平倉量 put/call ratio 值由 1.48 升至 1.52，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.47% 升至 12.06%，賣權平均隱含波動率由 15.03% 升至 15.64%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)選擇權從成交量來觀察，買權集中在 10200 點，賣權集中在 9900 點。選擇權未平倉量部分，買權未平倉最大量集中在 10200 點，賣權未平倉最大量集中在 9900 點。全月份未平倉量 put/call ratio 值由 1.48 升至 1.52，大於中性值 1，反應籌碼面為偏多架構。買權平均隱含波動率由 11.47% 升至 12.06%，賣權平均隱含波動率由 15.03% 升至 15.64%，買賣權皆升。選擇權部位整體來看顯示為中性格局。   (永豐期貨研調)本投資研究報告由永豐期貨股份有限公司版權所有，未經授權，禁止轉載節錄。本資料內容僅供參考，客戶應審慎考量本身之需求與投資風險，本公司恕不負任何法律責任，亦不作任何保證。
